Lead Origin,Last Activity,What is your current occupation,Lead Profile,pvps_totalvisits,Engagement_Score,Converted
1,8,3,0,0.1804775250950842,0.4325070112942869,0
1,8,3,0,-0.6208200183095718,-1.0601726784561496,0
0,8,1,3,-0.6208200183095718,1.1686292434468448,1
1,8,3,0,0.1804775250950842,0.4179752954220587,1
0,7,0,0,2.375336013551316,-0.5533790874121924,0
0,3,0,0,-0.0633956402889415,-0.3508432974430124,0
1,8,3,0,1.57403847014666,0.841211520200704,1
0,7,0,0,0.7727409267420039,-0.8748933010852405,0
1,1,3,0,-0.3072688056729672,-0.8008723733610783,0
0,3,2,4,-0.9343712309461762,-1.0715255814813278,0
1,3,3,3,0.1804775250950842,1.8929444564532172,1
1,8,3,3,0.7727409267420039,1.9624242229673083,1
1,7,3,3,-0.5636840195624572,-0.5144795004867216,0
1,8,0,0,-0.6556590419358611,-0.3576550392581194,0
0,8,0,0,-0.6208200183095718,0.4384105208673796,1
1,3,0,0,3.6992189113503127,-0.5352144425719073,0
0,3,3,1,-0.3072688056729672,0.5160643775595989,0
1,3,3,0,0.1804775250950842,-0.366737361678262,0
1,8,3,0,3.6992189113503127,2.2530585404118715,1
1,8,3,0,-0.3072688056729672,-0.8789803461743048,0
1,3,3,1,0.1804775250950842,-0.8916955975625044,1
0,3,4,1,0.476609225918544,0.9640499309331326,1
1,8,3,0,1.57403847014666,1.1500104824855524,0
1,8,3,0,0.1804775250950842,0.572374776564483,1
1,8,3,0,3.455345745966287,0.8194139463923618,1
1,8,3,0,0.1804775250950842,-0.461193514847745,0
1,8,0,0,2.479853084430184,1.0555543293160694,1
1,8,3,0,-0.6208200183095718,-0.5915248415767914,0
1,3,3,0,0.0062824069636372,-0.7804371479157575,0
0,3,2,0,-0.9343712309461762,-1.0715255814813278,0
2,3,4,3,-0.9343712309461762,-1.0715255814813278,1
1,4,3,0,-0.6208200183095718,-0.6986962461344741,0
0,3,0,0,-0.6556590419358611,-0.2286860608920944,0
1,8,3,0,-0.6556590419358611,-0.8408345920097058,0
0,3,3,0,1.57403847014666,-0.8353851985576203,0
1,3,3,0,-0.6556590419358611,-0.4266806896512031,0
1,7,3,1,0.8075799503682932,-0.502972197980401,0
1,1,3,0,-0.3072688056729672,-0.6846186463832531,0
0,0,3,0,-0.6556590419358611,-0.63920703428254,0
0,8,3,0,-0.7950151364410187,-0.5129627526425579,1
1,3,3,0,2.9675994151982352,0.642308659199581,1
1,3,0,0,-0.3072688056729672,-0.631941176346426,0
1,6,3,0,0.2020777197433838,-0.4908654621943509,0
1,8,3,3,-0.6556590419358611,1.2971441056918624,1
0,7,0,0,-0.3072688056729672,-0.8971449910145899,0
1,1,2,0,-0.8646931836935975,-0.4739087662359447,0
1,0,3,0,-0.8646931836935975,0.939300602338244,1
0,3,4,3,-0.7950151364410187,0.987436911165,1
1,3,3,0,-0.3072688056729672,-0.7627266191964794,0
1,8,4,3,-0.376946852925546,0.4107094374859447,1
0,0,3,0,-0.8646931836935975,-0.7972394443930213,0
1,1,0,0,-0.6556590419358611,-0.9570883189875312,0
1,8,3,0,0.1804775250950842,-0.5047886624644295,0
0,2,3,0,0.1804775250950842,-1.0351962918007576,0
2,9,3,0,-0.5163029474307036,0.9838039821969428,1
1,0,3,1,-0.376946852925546,-1.0442786142209,0
1,8,3,0,2.9675994151982352,1.28170415757762,1
0,8,3,0,-0.5636840195624572,1.307434376993884,1
1,2,3,0,-0.3072688056729672,-0.1487616235948395,0
1,4,3,0,-0.0633956402889415,-0.9975046537571656,0
1,0,0,0,-0.8646931836935975,-0.9225754937909892,0
2,8,3,0,-0.0633956402889415,-0.2164249256249019,1
1,3,3,0,3.3682481869005634,-0.900777919982647,1
0,3,0,0,0.1804775250950842,-0.8190370182013635,0
0,0,3,1,-0.8646931836935975,-0.9716200348597592,0
1,3,3,0,-0.376946852925546,-0.4139654382630035,0
1,7,3,0,0.8075799503682932,-0.99523407315213,0
0,8,3,0,-0.6556590419358611,0.2526770273754634,1
1,3,3,0,-0.3072688056729672,1.8856785985171036,1
1,3,3,0,2.9675994151982352,-0.5020639657383867,0
2,8,4,3,-0.9343712309461762,-1.0715255814813278,1
1,7,3,0,2.479853084430184,-1.0497280076729856,0
1,3,4,3,-0.3072688056729672,2.2744019980992065,1
1,3,0,0,0.65428824641262,-0.6465637154428556,1
0,3,0,0,2.479853084430184,-0.9734364993437876,0
1,1,3,0,-0.8646931836935975,-0.4357630120713457,0
0,8,3,0,-0.0982346639152309,0.9229524219819872,1
0,0,3,1,-0.8646931836935975,-0.5919789576977985,0
1,3,3,3,-0.5636840195624572,1.1312373220431176,1
1,3,3,1,0.1804775250950842,0.6650144652499375,0
1,3,0,0,-0.6556590419358611,-0.4648264438158021,0
0,8,3,3,-0.9343712309461762,-1.0715255814813278,1
1,3,3,1,-0.6556590419358611,-0.3013446402532352,0
1,8,3,0,1.494953886514983,1.674214885608923,1
1,3,3,0,-0.6556590419358611,-0.5956118866658555,0
1,3,0,0,1.57403847014666,-0.5229533073047148,0
1,8,3,0,1.57403847014666,-0.052489005941328,0
1,3,3,3,-0.6556590419358611,0.9102371705937876,1
1,3,0,0,-0.3072688056729672,1.015592110667442,1
1,3,3,3,-0.376946852925546,0.0292518958399554,1
1,3,0,0,-0.3072688056729672,-0.953455390019474,0
1,3,0,0,-0.3072688056729672,-0.8390181275256773,1
0,3,3,3,-0.3072688056729672,-0.0452231480052139,0
0,3,0,0,-0.6556590419358611,-0.904410848950704,0
0,3,3,0,-0.7950151364410187,1.644997054383324,1
1,2,0,0,-0.0633956402889415,1.6036724873716752,0
0,4,3,1,-0.5636840195624572,-0.975861479429966,0
0,5,2,0,-0.6556590419358611,-0.9425566031153028,0
1,8,4,0,1.57403847014666,-0.5211368428206862,1
1,3,0,0,-0.3072688056729672,-0.9589047834715596,0
1,8,0,0,-0.0633956402889415,0.1377856487606595,1
1,3,3,3,0.8075799503682932,-0.904410848950704,0
1,7,3,0,-0.3072688056729672,-0.8971449910145899,0
1,8,3,3,-0.6556590419358611,-0.1087994049462121,1
1,3,3,0,-0.3072688056729672,-1.0569938656090998,0
1,3,0,0,3.6992189113503127,0.1586749903269874,0
1,10,0,0,0.7727409267420039,0.8852607839383956,0
1,3,3,0,-0.3072688056729672,-0.3158763561254634,0
2,3,3,3,-0.9343712309461762,-1.0715255814813278,1
1,7,3,3,-0.3072688056729672,-0.9807023572799018,1
0,7,0,0,-0.7950151364410187,-0.9525471577774598,0
1,3,3,3,0.8075799503682932,1.776690729475392,1
0,0,4,3,-0.8646931836935975,-0.3485727168379768,0
1,3,3,0,-0.6556590419358611,-0.8317522695895632,0
1,3,3,0,-0.0424922261131678,1.2786161679547716,1
1,3,3,1,0.7727409267420039,0.6545697944667735,0
1,0,3,0,-0.8646931836935975,-1.0533609366410426,0
0,3,3,0,-0.6556590419358611,2.1018378721164974,0
0,2,0,0,1.57403847014666,-0.2613824216046078,0
0,7,3,1,-0.3072688056729672,0.3743801478053742,0
2,3,3,3,-0.9343712309461762,-1.0715255814813278,1
0,0,3,0,-0.8646931836935975,-0.4375794765553742,0
0,5,3,0,-0.6208200183095718,2.19311521243893,0
0,8,3,0,-0.72533708918844,-0.9661706414076736,0
1,0,3,0,-0.8646931836935975,-0.2740976729928074,0
1,5,2,4,-0.6556590419358611,-1.0006834666042157,0
1,8,3,3,-0.6556590419358611,1.1808903787140372,1
0,10,1,0,-0.6556590419358611,1.8021212322517912,1
1,3,3,0,-0.6556590419358611,-0.6283082473783689,0
1,3,3,3,-0.6556590419358611,-0.631941176346426,0
1,8,3,0,3.455345745966287,-0.0761030442336987,0
1,3,3,0,-0.0633956402889415,-0.7450160904772013,0
1,8,3,0,0.7727409267420039,1.194059746223244,1
1,8,3,0,0.8075799503682932,0.666830929733966,1
1,7,0,0,0.5218999566327204,-0.6794417226037718,0
1,3,3,0,0.5539518583689065,0.1461141384199303,0
0,0,0,0,-0.3072688056729672,-0.9770694283118448,0
1,1,4,0,-0.6556590419358611,-0.722764400547852,0
1,0,3,0,-0.8646931836935975,-0.9134931713708466,0
0,0,0,0,-0.8646931836935975,-0.7917900509409358,0
1,3,0,0,-0.3072688056729672,-1.029746898348672,0
1,3,3,0,0.8075799503682932,0.9592817116625578,1
2,3,4,3,-0.9343712309461762,-1.0715255814813278,1
1,4,3,0,-0.3072688056729672,2.557770457607656,1
1,3,0,0,-0.6556590419358611,0.4143423664540017,1
0,3,0,0,-0.7950151364410187,1.6395476609312385,0
1,3,3,0,-0.6556590419358611,-0.9062273134347324,0
1,8,3,0,-0.6556590419358611,-0.5229533073047148,0
0,0,3,0,0.1804775250950842,-0.94618953208336,0
1,3,3,0,0.1804775250950842,-1.0315633628327003,0
1,7,1,1,1.57403847014666,-0.4430288700074598,1
1,3,0,0,0.8075799503682932,-0.9516389255354456,0
1,3,0,0,0.1804775250950842,-0.6682704660269964,0
1,8,3,0,-0.3525595363871435,0.4930588548693776,1
0,8,4,3,-0.9343712309461762,-1.0715255814813278,1
1,8,3,0,-0.3072688056729672,-0.8063217668131639,0
0,7,0,0,-0.9343712309461762,-1.0715255814813278,0
1,8,4,0,-0.376946852925546,1.1808903787140372,1
1,8,3,0,-0.6556590419358611,1.0337567555077272,0
0,3,3,0,-0.0633956402889415,-0.7704465932536007,0
1,3,0,0,-0.6556590419358611,-0.7954229799089928,0
2,3,3,3,-0.9343712309461762,-1.0715255814813278,1
1,3,3,1,0.1804775250950842,2.038261615175499,0
0,3,0,0,-0.0982346639152309,-0.4175983672310606,1
1,8,3,3,-0.6556590419358611,-0.3267751430296345,0
1,3,3,1,-0.3072688056729672,-0.4938898755602584,0
1,5,0,0,0.3198336196002417,-0.3440315556279055,0
1,7,3,0,0.1710709887159859,-0.1095532377070839,0
0,8,3,0,-0.3072688056729672,-0.9752529638278165,0
0,8,3,0,-0.9343712309461762,-1.0715255814813278,1
1,1,3,1,-0.8646931836935975,0.4415893337144295,0
1,8,3,0,1.878879926876692,0.944522937729826,0
1,8,3,0,-0.6556590419358611,0.935667673370187,0
1,3,3,0,2.9675994151982352,-0.4257724574091889,0
1,3,4,1,-0.3072688056729672,0.4506716561345721,1
1,3,3,1,3.6992189113503127,1.8407211025373973,0
0,3,3,0,0.3198336196002417,-0.4711840695099019,0
0,3,3,0,-0.9343712309461762,-1.0715255814813278,0
1,3,3,0,1.8875896827832643,1.029669710418663,1
1,8,3,0,0.1804775250950842,0.8521103071048751,1
0,8,0,0,-0.3072688056729672,-0.8099546957812209,0
3,3,3,0,-0.9343712309461762,-1.0715255814813278,0
0,3,0,0,0.1804775250950842,-0.0579383993934135,0
1,3,3,3,-0.6556590419358611,0.8957054547215596,1
1,3,3,1,-0.6556590419358611,0.1364233003976381,0
0,8,3,3,0.8075799503682932,1.605943067976711,1
2,9,3,0,-0.5163029474307036,-0.4384877087973886,1
1,8,3,0,1.57403847014666,1.0628201872521834,1
1,8,3,0,-0.6208200183095718,0.7108801934716577,0
1,8,4,0,2.9675994151982352,0.42251645663213,1
1,8,3,0,0.8075799503682932,-1.0460950787049286,0
1,3,4,3,0.5539518583689065,2.162389715691588,1
1,8,0,0,0.0062824069636372,-0.4298595024982531,0
2,6,4,3,-0.5163029474307036,-0.4475700312175311,1
1,7,3,1,-0.3072688056729672,-0.1233311208184402,0
1,8,0,0,0.1804775250950842,-1.0479115431889572,0
1,0,3,0,-0.8646931836935975,-0.0488560769732709,0
1,3,3,3,-0.0982346639152309,-0.2868129243810071,1
0,8,3,3,-0.6208200183095718,-0.2827258792919429,1
0,7,0,0,-0.6556590419358611,-0.9316578162111318,0
0,7,3,0,-0.3525595363871435,1.1578848560238162,1
1,8,3,0,-0.6556590419358611,-1.029746898348672,0
1,3,3,0,0.2020777197433838,-0.7742339217028001,0
1,2,4,3,-0.3072688056729672,1.1681751273258376,1
1,3,3,0,-0.3072688056729672,-0.5084215914324866,0
1,3,0,0,-0.0633956402889415,-0.659642259727861,0
1,3,0,0,-0.6556590419358611,-0.4321300831032887,0
0,3,3,0,-0.0633956402889415,1.3947790717083954,1
1,8,0,0,0.1804775250950842,-0.5011557334963725,0
1,3,3,3,0.1804775250950842,0.5469442737880836,1
1,8,0,0,0.8075799503682932,1.7548931556670495,1
2,8,3,3,-0.9343712309461762,-1.0715255814813278,1
1,3,3,0,-0.6556590419358611,-0.5011557334963725,0
1,3,3,0,-0.6556590419358611,1.696766292178137,1
1,1,3,4,0.1804775250950842,-1.006132860056301,0
1,3,0,0,2.81883678431398,0.1810810797374793,0
1,3,3,3,0.8075799503682932,0.9810792854709,1
1,2,3,1,0.1804775250950842,0.7830846567117913,0
1,8,3,3,-0.6556590419358611,1.5205692372273705,0
1,7,3,1,-0.376946852925546,-0.9570883189875312,0
1,3,3,3,-0.3072688056729672,0.7408518574581282,1
1,3,0,0,-0.3072688056729672,2.554137528639598,0
0,8,3,0,-0.5636840195624572,-0.8269113917396272,0
1,3,3,1,-0.3072688056729672,-0.2831799954129501,0
0,3,3,0,-0.6556590419358611,-0.8916955975625044,0
1,1,3,0,-0.6556590419358611,-0.5828966352776559,0
1,3,4,3,2.479853084430184,-0.9371072096632174,0
1,3,0,0,0.2020777197433838,-0.9595132990737092,0
0,3,0,0,-0.72533708918844,-0.8299358051055347,0
2,5,3,3,-0.9343712309461762,-1.0715255814813278,1
1,8,3,0,-0.376946852925546,-0.987968215216016,0
1,8,3,1,-0.376946852925546,0.2944557105081193,1
0,8,3,3,-0.376946852925546,1.011959181699385,1
0,5,3,0,-0.6556590419358611,0.2726581366997771,0
1,8,4,0,0.1804775250950842,-1.0588103300931282,1
0,5,0,0,-0.6556590419358611,-0.7554607612603653,0
1,3,3,3,0.1804775250950842,0.1927336994025222,1
1,3,0,0,-0.0633956402889415,-0.4798122758090374,0
1,3,3,3,-0.0633956402889415,-0.3998878385117825,0
1,7,3,0,3.6992189113503127,0.4402269853514081,0
2,3,3,3,-0.9343712309461762,-1.0715255814813278,1
1,8,3,3,-0.6556590419358611,-0.7391125809041087,1
1,3,4,3,0.8075799503682932,0.7685529408395632,1
1,8,3,0,-0.3072688056729672,0.806698695004162,1
1,8,0,0,-0.3072688056729672,-0.904410848950704,0
2,8,4,0,-0.9343712309461762,-1.0715255814813278,1
2,8,3,0,-0.9343712309461762,-1.0715255814813278,1
1,8,3,3,-0.376946852925546,-0.9516389255354456,1
1,1,0,0,0.1804775250950842,-0.6065106735700266,0
1,3,3,3,1.57403847014666,-0.904410848950704,1
1,8,0,0,1.57403847014666,-0.0724701152656417,0
1,3,3,0,0.1804775250950842,1.8820456695490464,0
1,8,0,0,1.57403847014666,0.7213248642548217,1
1,8,3,0,-0.3072688056729672,1.4043155102495453,1
1,4,3,0,-0.0633956402889415,-0.5597367131062922,0
1,3,3,0,1.57403847014666,-0.8154040892333065,0
1,8,0,0,0.1804775250950842,-0.4430288700074598,0
1,8,0,0,-0.3072688056729672,-0.9516389255354456,0
1,8,3,0,-0.6556590419358611,1.651354680077424,0
1,8,3,0,0.8075799503682932,-0.6846186463832531,0
1,3,3,3,-0.376946852925546,0.087378759328868,1
1,8,3,1,1.8875896827832643,-0.8285734567425133,0
1,3,3,0,-0.0633956402889415,-0.5415720682660071,0
1,3,3,0,-0.6556590419358611,-0.7354796519360516,0
0,8,0,0,-0.72533708918844,-1.0388292207688146,0
0,5,3,0,-0.7950151364410187,1.6395476609312385,0
1,8,3,0,0.1804775250950842,1.5242021661954277,1
0,8,3,0,-0.6556590419358611,-1.0678926525132708,0
1,7,3,4,2.479853084430184,-0.6918845043193671,0
0,8,3,0,-0.7950151364410187,0.5787324022585828,1
1,8,0,0,-0.3072688056729672,-0.3740032196143761,1
1,3,4,3,-0.3525595363871435,-0.8910870819603548,1
1,3,3,0,0.3895116668528205,1.165904546720802,1
0,3,3,0,-0.6556590419358611,1.8420834509004187,0
0,5,3,0,-0.6208200183095718,1.1250340958301603,1
1,0,3,0,-0.6556590419358611,1.829368199512219,0
1,8,0,0,-0.6556590419358611,-0.6192259249582264,0
1,10,3,0,-0.8646931836935975,-0.5156874493686007,0
1,8,0,0,0.1804775250950842,0.3344179291567468,0
1,3,3,3,-0.0982346639152309,1.0628201872521834,1
0,0,0,0,-0.6556590419358611,-0.8862462041104188,0
0,5,0,0,-0.9343712309461762,-1.0715255814813278,0
0,5,0,0,-0.6556590419358611,-0.8880626685944473,0
0,3,3,0,1.57403847014666,1.6949498276941084,0
1,7,3,0,-0.3072688056729672,-0.9625377124396166,0
1,3,3,1,-0.3072688056729672,0.9974274658271568,1
3,8,3,0,-0.9343712309461762,-1.0715255814813278,0
0,8,3,0,-0.7950151364410187,1.7939471420736628,1
0,5,3,0,-0.7950151364410187,0.0773882046667111,1
2,8,3,3,-0.8646931836935975,0.3652978253852316,1
1,8,0,0,-0.3072688056729672,-0.8390181275256773,0
0,8,0,0,0.8075799503682932,-0.6755363239631105,0
1,8,3,0,-0.6556590419358611,-0.6464728922186541,0
0,10,3,0,-0.3072688056729672,0.2890063170560338,1
1,8,4,3,-0.6556590419358611,0.3144368198324331,1
1,4,3,1,-0.6556590419358611,-0.2305025253761229,0
0,3,3,0,0.8075799503682932,-0.7827077285207932,0
2,4,3,3,-0.9343712309461762,-1.0715255814813278,1
1,8,3,0,-0.3072688056729672,2.359775828848547,1
1,3,3,3,2.706306738001065,2.05551802777377,1
1,8,3,3,1.57403847014666,-0.146945159110811,0
1,3,0,0,0.7727409267420039,-0.6659998854219608,0
1,3,0,0,2.9675994151982352,-0.9216672615489748,0
0,8,3,0,-0.9343712309461762,-1.0715255814813278,0
1,3,3,3,-0.3072688056729672,1.155459875937638,1
1,3,3,0,-0.6208200183095718,-0.2354978027072014,0
0,6,0,0,-0.9343712309461762,-1.0715255814813278,1
0,3,3,0,-0.7950151364410187,2.2171833668523084,1
0,7,2,3,0.1804775250950842,1.7221967949545365,0
2,8,4,3,-0.9343712309461762,-1.0715255814813278,1
1,3,2,4,-0.6556590419358611,-0.2559330281525223,0
0,3,3,0,-0.3072688056729672,-0.9516389255354456,0
1,8,3,0,-0.0633956402889415,-0.4816287402930659,1
1,8,3,0,0.7727409267420039,-1.0311092467116934,1
1,7,0,0,2.479853084430184,-0.328591607513663,0
1,1,0,0,-0.8646931836935975,-0.673719859479082,0
1,3,3,3,-0.6556590419358611,0.3543990384810605,0
1,3,0,0,-0.6556590419358611,0.9211359574979588,0
0,8,3,0,-0.3072688056729672,-0.3413068589018627,0
1,8,3,0,-0.6208200183095718,-0.4916192949552228,1
1,3,3,0,-0.3072688056729672,-0.2105214160518092,0
0,3,3,0,-0.5636840195624572,-0.588954544331891,1
0,8,4,3,0.1804775250950842,0.617786388665196,1
1,8,0,0,-0.6556590419358611,1.1500104824855524,1
1,8,3,0,0.8075799503682932,-0.5883460287297415,0
1,8,4,0,2.0443652891015667,1.79122244534762,1
1,3,3,3,-0.6556590419358611,1.776690729475392,0
0,7,3,0,0.2020777197433838,0.989553092288893,0
1,0,3,3,-0.8646931836935975,2.0364451506914705,0
0,2,3,0,0.1804775250950842,2.081856762792184,0
1,8,3,0,0.8075799503682932,-0.7917900509409358,0
1,0,3,0,-0.6556590419358611,-0.6137765315061408,0
2,10,3,3,-0.9343712309461762,-1.0715255814813278,1
1,8,3,3,0.1804775250950842,0.1436891583337521,1
1,8,3,3,-0.3072688056729672,1.9238243526817025,1
2,3,1,3,-0.9343712309461762,-1.0715255814813278,1
1,3,3,3,1.57403847014666,0.3889118636776024,1
1,8,3,0,-0.4326892907276091,-0.5799902921032103,1
1,3,3,0,-0.0982346639152309,-0.8916955975625044,0
0,3,4,3,-0.3072688056729672,-0.4212312961991176,0
1,3,0,0,0.8075799503682932,-1.0442786142209,0
1,3,3,3,0.1804775250950842,1.2807959253356058,1
1,7,3,0,0.8075799503682932,-0.7808912640367647,0
1,1,0,0,0.2020777197433838,-0.592587473299948,0
1,3,3,0,0.1804775250950842,1.84026698641639,1
1,3,3,3,-0.3072688056729672,0.4379564047463725,0
1,7,2,3,2.9675994151982352,-0.9470977643253742,0
1,8,3,0,2.479853084430184,-0.4902569465922013,0
1,7,3,0,0.2020777197433838,-0.5998533312360621,0
1,0,3,0,-0.8646931836935975,-0.146945159110811,0
1,8,3,0,0.1804775250950842,1.4515435868342867,1
1,1,3,0,-0.8646931836935975,-0.4521111924276024,0
1,8,3,0,-0.6556590419358611,-0.6900680398353386,0
0,3,3,0,2.479853084430184,0.8521103071048751,0
1,3,3,0,-0.3072688056729672,-0.1051664759781551,0
0,3,3,0,-0.6556590419358611,0.7867175856798484,1
0,3,3,0,1.57403847014666,-0.3158763561254634,0
1,3,3,0,-0.3072688056729672,-0.8081382312971924,0
0,3,3,0,-0.6208200183095718,1.4846940636678072,0
1,8,3,0,0.3198336196002417,1.110956496078939,1
1,3,4,3,0.476609225918544,1.2801147511540951,1
1,3,0,0,-0.6208200183095718,-0.7931523993039571,0
1,3,3,0,0.1804775250950842,1.9256408171657309,0
0,3,3,3,-0.3072688056729672,1.6767851828538232,1
1,8,3,0,-0.6556590419358611,-0.7572772257443938,0
1,3,0,0,-0.3072688056729672,-0.6264917828943404,0
1,0,3,0,-0.8646931836935975,-0.1305969787545543,0
1,3,3,0,2.706306738001065,0.1863760737084224,0
1,7,0,0,1.57403847014666,1.6731522538857662,1
0,1,0,0,2.9675994151982352,-0.9198507970649464,0
2,8,3,3,-0.9343712309461762,-1.0715255814813278,1
1,0,3,0,-0.3072688056729672,-0.7972394443930213,0
1,8,4,0,0.1804775250950842,1.4061319747335737,1
1,7,0,0,-0.6556590419358611,-1.0224810404125575,0
1,8,3,0,0.8075799503682932,-0.6719033949950534,0
1,3,3,0,0.1804775250950842,2.04916040207967,0
1,8,3,1,0.1804775250950842,0.8993383836896166,1
0,8,3,0,2.9675994151982352,0.5587512929342691,1
1,8,3,0,-0.6208200183095718,1.410219019822638,1
1,3,0,0,0.7727409267420039,-0.8149499731122993,0
1,8,3,0,-0.3072688056729672,1.4460941933822011,1
1,3,0,0,0.1804775250950842,-0.9552718545035026,0
1,3,3,0,-0.6556590419358611,-0.457560585879688,0
1,3,3,0,-0.6556590419358611,-1.0315633628327003,0
2,3,3,1,-0.9343712309461762,-1.0715255814813278,1
1,8,4,3,-0.3072688056729672,0.0183531089357842,1
1,3,0,0,-0.3072688056729672,0.0328848248080124,0
1,0,3,4,-0.8646931836935975,-1.0188481114445007,0
1,7,0,0,0.3198336196002417,0.195458396128565,0
1,8,3,3,-0.0633956402889415,0.4629327914017646,1
1,8,4,3,-0.6556590419358611,1.7185638659864793,1
0,5,3,0,-0.9343712309461762,-1.0715255814813278,0
1,3,4,0,1.57403847014666,0.8811737388493314,1
0,7,3,0,1.57403847014666,0.1164421910733243,0
0,8,3,0,-0.6556590419358611,1.5932278165885114,1
1,3,3,3,-0.0982346639152309,-0.593795422181827,0
1,3,3,0,-0.6556590419358611,-0.3612879682261764,0
0,3,3,0,-0.3072688056729672,1.2807959253356058,1
1,8,0,0,0.1804775250950842,-0.938923674147246,1
0,3,3,1,-0.6556590419358611,-0.5120545204005437,0
2,3,3,3,-0.9343712309461762,-1.0715255814813278,0
1,8,3,3,-0.6556590419358611,-0.8462839854617914,0
0,8,0,0,-0.6556590419358611,-0.813587624749278,0
1,3,3,0,-0.3072688056729672,1.333473395372433,0
1,3,3,0,-0.6556590419358611,-0.2232366674400089,0
0,7,3,0,-0.3072688056729672,-0.817220553717335,0
1,3,3,1,0.8075799503682932,1.5459997400037695,1
0,7,3,0,-0.6556590419358611,0.928401815434073,0
1,3,0,0,-0.6556590419358611,-0.7609101547124509,0
0,2,0,0,-0.6556590419358611,-0.7590936902284223,0
0,3,3,0,-0.3072688056729672,-0.510238055916515,0
1,8,3,0,2.9675994151982352,-0.4294053863772459,1
1,8,0,0,-0.6556590419358611,-0.7936065154249643,0
1,3,0,0,-0.3072688056729672,-0.5011557334963725,0
2,9,3,3,-0.5163029474307036,0.3916365604036452,1
1,3,3,0,-0.3072688056729672,-0.6028777446019696,0
1,3,3,3,0.1804775250950842,0.6087040662450534,1
1,8,3,0,0.1804775250950842,-0.3685538261622905,0
0,5,3,0,-0.3072688056729672,-0.1723756618872103,1
1,8,3,0,-0.6556590419358611,0.2254300601150355,0
1,3,3,4,-0.6556590419358611,2.2853007850033777,1
0,3,0,0,-0.6208200183095718,0.0969151978700177,0
2,3,3,0,-0.9343712309461762,-1.0715255814813278,1
2,3,3,3,-0.9343712309461762,-1.0715255814813278,1
1,3,3,0,-0.6556590419358611,-0.8372016630416488,0
0,5,3,3,-0.7950151364410187,0.5841817957106683,0
1,3,3,3,1.2953262811363446,1.8820456695490464,1
0,8,3,0,-0.6556590419358611,-0.938923674147246,0
1,8,3,0,0.1804775250950842,1.4569929802863724,1
0,8,3,3,-0.9343712309461762,-1.0715255814813278,1
1,7,3,0,-0.6556590419358611,-0.7863406574888502,0
0,0,0,0,-0.5636840195624572,-0.8686900748722831,0
1,8,3,3,-0.6208200183095718,0.8943431063585382,1
1,8,3,0,-0.6556590419358611,-0.8244864116534492,0
1,0,3,0,-0.376946852925546,-0.6719033949950534,0
0,5,0,0,0.7866765361925195,-0.9551810312793012,0
1,7,2,0,0.8330124376154844,1.8022756317329336,0
1,3,3,0,-0.6556590419358611,-0.6700869305110249,0
1,8,0,0,-0.6556590419358611,1.5405503465516843,1
1,8,3,0,-0.5636840195624572,0.7007352393283582,1
1,8,3,0,-0.3072688056729672,-0.8698980237541621,0
1,3,3,0,-0.6556590419358611,-0.866265094786105,0
2,9,4,3,-0.5163029474307036,1.3979578845554457,1
1,3,3,3,0.8075799503682932,1.8493493088365327,1
1,8,3,0,-0.6556590419358611,1.0955165479646969,0
1,1,0,0,-0.8646931836935975,-0.7118656136436808,0
1,7,3,3,-0.0633956402889415,-1.0519985882780212,0
1,2,0,0,-0.6208200183095718,-0.820399366564385,0
0,8,0,0,-0.3072688056729672,-0.1324134432385829,0
0,8,3,0,-0.376946852925546,1.7621590136031635,1
0,8,3,3,-0.6208200183095718,1.5373715337046343,1
1,8,3,0,-0.6556590419358611,-0.8426510564937343,0
0,3,0,0,-0.3072688056729672,-0.7917900509409358,0
1,3,3,0,-0.6556590419358611,-0.8517333789138769,0
1,8,4,0,0.1804775250950842,0.5596595251762834,1
1,8,3,0,0.1804775250950842,-0.5193203783366577,1
1,8,4,0,0.1804775250950842,2.1472494842172103,0
1,8,2,0,0.8075799503682932,0.1654867321420944,1
1,3,0,0,0.8075799503682932,-0.3594715037421479,0
1,8,3,1,0.8075799503682932,1.1609092693897236,0
1,3,0,0,0.1804775250950842,-0.3976172579067468,0
0,8,0,0,2.9675994151982352,0.8493856103788323,0
1,3,0,0,1.57403847014666,-0.94618953208336,0
0,3,0,0,-0.6556590419358611,-0.680985717415196,0
1,8,3,0,-0.3072688056729672,1.7403614397948215,1
1,0,3,0,-0.8646931836935975,-0.1614768749830392,0
1,8,3,0,-0.6556590419358611,1.6876839697579944,0
0,3,3,3,-0.6556590419358611,-0.1869073777594385,1
1,3,3,0,0.1804775250950842,-0.3849020065185472,0
1,8,3,3,1.57403847014666,0.8811737388493314,1
0,8,0,0,-0.7950151364410187,0.5587512929342691,1
1,8,4,3,-0.6556590419358611,1.1245799797091531,1
2,8,3,0,-0.9343712309461762,-1.0715255814813278,1
0,0,0,0,-0.8646931836935975,-0.7500113678082798,0
1,8,3,3,-0.3072688056729672,1.8529822378045897,1
1,1,3,0,-0.6556590419358611,-0.8571827723659625,0
1,3,3,0,2.479853084430184,-0.8608157013340195,0
0,10,3,0,3.6992189113503127,-0.4135113221419964,0
0,8,3,0,-0.6556590419358611,0.1709361255941799,1
1,3,0,0,0.8075799503682932,-0.9970505376361586,0
1,3,3,0,-0.6208200183095718,1.3321110470094115,1
